order_item_id,order_id,product_id,quantity,unit_price,discount
15239,3693,171,4,2334.05,0.0563
15240,1358,6,3,2184.93,0.2987
15241,2944,115,2,1043.11,0.2857
15242,5545,196,3,1389.27,0.264
15243,1820,138,3,259.87,0.1151
15244,4234,120,1,934.93,0.0051
15245,8829,171,2,2012.38,0.1161
15246,1204,55,5,2442.55,0.2297
15247,4318,125,2,1219.71,0.0307
15248,1394,119,3,719.5,0.0565
15249,4256,137,1,1939.41,0.0797
15250,1228,65,2,2138.58,0.0205
15251,528,179,5,1595.6,0.1071
15252,6746,191,2,1214.25,0.104
15253,8128,184,4,2235.3,0.1396
15254,6947,127,4,1695.3,0.0154
15255,4713,113,5,17.44,0.066
15256,9873,140,2,2430.17,0.1514
15257,7280,46,1,1788.42,0.2475
15258,215,105,5,1214.33,0.027
15259,1942,103,3,52.94,0.03
15260,4786,16,3,127.88,0.023
15261,5653,78,5,2420.48,0.148
15262,4834,198,3,1993.44,0.0544
15263,7214,47,4,255.75,0.1112
15264,9702,188,1,1873.89,0.1171
15265,1439,57,1,444.25,0.0328
15266,8097,63,1,979.36,0.2862
15267,9647,30,2,1272.82,0.1852
15268,3203,84,5,2261.64,0.2244
15269,1976,5,3,144.31,0.1995
15270,3090,143,2,348.89,0.134
15271,6556,122,3,1933.38,0.2845
15272,4239,31,5,2490.33,0.1008
15273,9522,146,3,1944.14,0.2834
15274,1564,77,2,1947.47,0.188
15275,4910,171,2,1332.08,0.1325
15276,3448,11,2,870.94,0.2031
15277,5608,126,1,366.53,0.2494
15278,9979,51,4,467.86,0.2779
15279,9841,140,2,1116.8,0.1845
15280,1118,117,4,2409.56,0.2035
15281,7169,184,2,1523.92,0.2859
15282,8647,147,3,2167.52,0.1543
15283,7994,129,5,622.35,0.2631
15284,7630,142,2,990.95,0.1616
15285,3640,81,1,1832.49,0.2506
15286,5777,66,2,184.91,0.1761
15287,78,103,3,699.8,0.0709
15288,8839,166,3,1417.59,0.0579
15289,1103,148,3,1753.45,0.0953
15290,7100,180,3,1098.04,0.0807
15291,248,151,2,2168.36,0.1208
15292,3293,94,4,1467.22,0.209
15293,1151,65,3,1633.35,0.2587
15294,5000,6,3,687.42,0.0482
15295,8606,145,2,829.68,0.1702
15296,8868,164,5,115.61,0.1985
15297,1410,62,1,201.45,0.1621
15298,7685,187,1,2409.84,0.0199
15299,9902,194,1,1383.09,0.1919
15300,8525,181,5,317.41,0.0978
15301,2344,11,2,788.79,0.0712
15302,8633,107,5,1591.22,0.1334
15303,6923,112,3,2148.08,0.2142
15304,8721,138,2,178.53,0.1645
15305,5707,4,2,1142.97,0.0759
15306,7289,147,1,185.38,0.0494
15307,1818,54,3,1163.46,0.1045
15308,7010,167,4,1809.25,0.0102
15309,2546,108,2,1937.35,0.2644
15310,4249,86,2,697.05,0.0875
15311,4440,62,2,679.22,0.266
15312,4212,170,4,2470.41,0.2159
15313,3998,29,1,304.6,0.2829
15314,8296,172,3,1618.73,0.1734
15315,2296,33,4,1845.07,0.2293
15316,9179,170,2,1937.0,0.0519
15317,5042,139,1,1670.18,0.2007
15318,364,59,3,1047.01,0.1622
15319,1410,115,5,309.07,0.1423
15320,4984,143,1,1435.03,0.0685
15321,9365,131,3,1479.17,0.2065
15322,1227,28,2,1636.33,0.1553
15323,3446,116,3,2319.8,0.2587
15324,6120,181,2,1105.97,0.0278
15325,965,170,1,2397.07,0.0202
15326,1814,15,5,548.98,0.0306
15327,1285,40,1,647.62,0.0952
15328,6662,34,2,328.74,0.2425
15329,5392,36,4,201.68,0.1684
15330,2808,27,1,1167.92,0.1823
15331,8600,142,5,1591.78,0.1657
15332,8206,131,4,991.21,0.1772
15333,536,131,4,1386.74,0.0042
15334,254,87,2,1012.51,0.2116
15335,2892,197,3,126.56,0.237
15336,7079,66,5,447.82,0.2917
15337,9990,188,2,680.94,0.2027
15338,5879,166,5,1592.65,0.1584
15339,4585,125,3,2164.63,0.1583
15340,3184,130,2,466.97,0.098
15341,7470,115,1,577.13,0.1419
15342,105,66,1,1792.1,0.0123
15343,228,100,4,2390.88,0.2906
15344,7593,12,3,892.21,0.0276
15345,6632,30,2,810.67,0.049
15346,2030,136,3,912.81,0.1534
15347,453,96,3,437.57,0.129
15348,9898,20,1,1238.19,0.2619
15349,1211,106,2,1365.56,0.0916
15350,1955,79,4,405.79,0.2158
15351,7491,191,2,571.31,0.127
15352,3411,78,1,517.11,0.1146
15353,8275,154,4,1520.36,0.0631
15354,833,153,4,1783.21,0.2441
15355,147,57,5,774.46,0.0592
15356,9178,60,2,1917.0,0.0029
15357,2383,20,5,2274.29,0.2491
15358,6937,115,1,1302.98,0.0635
15359,2727,26,2,2275.56,0.0452
15360,2271,23,2,1571.45,0.0596
15361,4702,192,2,500.91,0.2814
15362,4956,14,5,653.3,0.2015
15363,9798,86,3,1481.67,0.2071
15364,8874,92,3,574.43,0.0457
15365,398,126,3,24.24,0.1843
15366,1467,38,5,660.95,0.2585
15367,441,40,5,142.91,0.204
15368,7895,185,4,2245.78,0.0231
15369,5087,30,3,1721.45,0.1299
15370,4686,131,5,88.24,0.2134
15371,992,196,4,135.25,0.0279
15372,7615,55,1,86.58,0.1079
15373,9921,98,1,1994.91,0.214
15374,7025,109,5,1968.03,0.2512
15375,8500,77,4,1848.26,0.1913
15376,2697,66,4,388.63,0.2514
15377,144,164,5,2466.79,0.1963
15378,8522,181,2,2115.88,0.2796
15379,784,158,1,1612.54,0.0041
15380,9182,182,1,1704.96,0.1049
15381,3233,160,2,968.97,0.0194
15382,6451,87,1,1432.97,0.1139
15383,2875,175,1,871.73,0.0742
15384,2052,99,1,1790.21,0.0738
15385,3564,109,1,849.54,0.0865
15386,9602,81,3,2377.59,0.0868
15387,4601,160,5,2419.9,0.1744
15388,186,16,2,643.86,0.1948
15389,7014,65,1,2061.3,0.0777
15390,8034,142,3,266.6,0.0426
15391,9497,66,5,652.79,0.125
15392,9851,198,2,669.99,0.0892
15393,3866,183,1,1562.74,0.2758
15394,2788,44,1,2297.31,0.2394
15395,3056,136,1,752.59,0.2655
15396,9198,88,4,1071.73,0.031
15397,1966,186,3,984.2,0.1149
15398,6330,39,5,960.14,0.2546
15399,3467,50,2,1447.07,0.0526
15400,3733,171,2,1688.06,0.2341
15401,3076,31,3,1003.88,0.2621
15402,3397,64,3,2019.24,0.0822
15403,7366,85,1,1476.14,0.2901
15404,8982,148,2,690.28,0.2509
15405,2926,2,1,938.39,0.0505
15406,3431,43,3,2409.83,0.1722
15407,7174,40,3,1512.4,0.069
15408,1998,58,3,1259.32,0.1386
15409,5782,84,5,629.0,0.153
15410,6928,113,5,1339.67,0.2013
15411,2016,86,1,217.71,0.1845
15412,6308,13,3,1009.24,0.1064
15413,2738,123,1,2168.11,0.1596
15414,7738,108,1,1088.29,0.0234
15415,711,151,5,2107.07,0.1679
15416,4695,154,4,114.43,0.2931
15417,1203,124,5,359.3,0.1695
15418,3050,73,1,1837.85,0.261
15419,7555,167,5,1864.82,0.2608
15420,8245,170,3,1620.16,0.2866
15421,9970,32,3,2304.47,0.0206
15422,1311,172,2,1326.79,0.1925
15423,1407,40,4,1820.79,0.2754
15424,4086,76,5,690.03,0.237
15425,4675,124,4,1541.39,0.1343
15426,5457,91,2,1937.11,0.0808
15427,5303,46,3,1748.46,0.1038
15428,3522,26,1,2025.05,0.0368
15429,1309,107,5,1016.69,0.063
15430,5283,14,3,717.44,0.214
15431,6116,139,2,699.74,0.0521
15432,2354,98,1,2012.91,0.2498
15433,9487,182,3,2137.4,0.0763
15434,1565,8,3,532.52,0.1223
15435,409,167,3,939.16,0.0899
15436,1099,15,5,2302.35,0.0981
15437,9701,4,5,49.29,0.2434
15438,5433,193,1,878.82,0.2166
15439,112,163,5,1540.25,0.116
15440,1272,6,2,380.52,0.1079
15441,5939,115,1,1718.12,0.2013
15442,2884,66,3,741.82,0.2072
15443,7036,95,2,2357.89,0.0138
15444,6902,181,3,200.33,0.0647
15445,1676,151,1,2168.81,0.1747
15446,6624,19,3,1508.12,0.1764
15447,325,13,4,1553.72,0.0581
15448,4074,190,2,54.36,0.0198
15449,3827,124,1,2266.18,0.2939
15450,6629,8,1,2125.82,0.038
15451,1433,121,3,1129.71,0.2617
15452,5956,62,3,1219.55,0.1049
15453,5528,92,2,736.76,0.2558
15454,9341,91,5,832.8,0.1877
15455,7944,56,2,1201.08,0.0148
15456,3785,117,4,209.88,0.2735
15457,4380,38,2,208.73,0.2312
15458,6582,106,3,2044.1,0.1392
15459,6014,73,5,953.54,0.1783
15460,872,15,5,2449.34,0.0985
15461,8236,62,2,231.74,0.0437
15462,6520,189,4,2343.42,0.0173
15463,7322,46,2,1630.8,0.1622
15464,4703,162,1,780.17,0.0539
15465,2,25,5,676.52,0.1064
15466,6892,1,1,2389.31,0.0907
15467,4494,15,4,857.43,0.1125
15468,597,47,4,1322.82,0.051
15469,7036,166,3,2387.91,0.235
15470,6518,161,2,529.11,0.2202
15471,1790,49,2,468.28,0.2456
15472,3805,99,2,550.78,0.1462
15473,9977,155,1,600.83,0.2111
15474,7213,180,4,1766.9,0.0404
15475,4067,76,4,443.57,0.177
15476,4911,12,1,114.44,0.2802
15477,5652,122,2,1803.34,0.092
15478,2172,189,2,2409.24,0.1839
15479,4669,165,1,1370.55,0.0662
15480,7424,6,3,918.32,0.0896
15481,5836,127,3,91.84,0.286
15482,8709,92,2,1432.94,0.0268
15483,314,34,2,829.79,0.2313
15484,1361,136,1,1629.88,0.2624
15485,2125,6,5,2389.74,0.1796
15486,828,188,4,70.67,0.0051
15487,1677,154,2,1731.48,0.2275
15488,4392,177,2,1687.56,0.1198
15489,3779,18,5,1489.07,0.2302
15490,1461,127,3,1822.3,0.0385
15491,2755,142,4,944.82,0.1856
15492,5771,148,5,320.75,0.1119
15493,8970,170,1,25.91,0.004
15494,1564,113,3,1008.91,0.1593
15495,5239,193,4,2016.57,0.1778
15496,8587,87,3,1483.13,0.2778
15497,9713,62,5,381.72,0.2768
15498,1273,58,4,805.98,0.2098
15499,5127,144,2,1663.13,0.1135
15500,5533,173,1,2315.62,0.0088
15501,5057,167,3,2149.13,0.2149
15502,8847,147,1,1586.06,0.1195
15503,1476,136,3,557.78,0.0926
15504,6019,152,3,2175.57,0.1024
15505,7188,117,3,2302.99,0.0236
15506,1916,16,1,2274.5,0.0571
15507,8195,141,2,1421.95,0.2132
15508,413,114,3,2180.16,0.1048
15509,4116,158,5,1986.07,0.016
15510,4092,141,5,1553.18,0.0889
15511,4541,83,1,2455.47,0.2658
15512,1370,155,1,622.13,0.2688
15513,9946,166,5,1566.0,0.2264
15514,6821,38,2,80.74,0.0262
15515,3412,179,2,1135.39,0.2765
15516,5171,151,4,2086.6,0.2668
15517,8545,144,3,599.13,0.0419
15518,8670,46,5,1882.87,0.1247
15519,2292,172,1,1906.96,0.1546
15520,5677,114,5,1592.13,0.0005
15521,4823,177,5,2235.27,0.0877
15522,7583,144,1,1131.55,0.0831
15523,7191,11,5,533.82,0.1604
15524,2101,154,2,1634.11,0.0021
15525,5162,15,3,2372.43,0.1348
15526,4949,186,2,1580.82,0.0991
15527,1351,82,5,2198.45,0.1672
15528,373,104,2,2166.99,0.1121
15529,6699,18,4,30.0,0.0522
15530,1490,197,5,207.34,0.2295
15531,4998,66,4,1387.36,0.0324
15532,2868,30,2,2141.1,0.1697
15533,3566,159,1,968.24,0.0478
15534,9666,153,3,2223.9,0.2402
15535,9840,107,1,890.18,0.1416
15536,1023,95,4,1050.79,0.2083
15537,5224,192,1,819.27,0.0781
15538,9284,161,4,1112.86,0.0249
15539,5645,131,1,1155.05,0.1054
15540,2380,18,3,1209.62,0.128
15541,7467,100,5,724.98,0.2271
15542,7024,180,3,972.03,0.0813
15543,5764,90,2,1516.4,0.2749
15544,5212,92,2,36.55,0.2765
15545,490,32,1,1375.26,0.1018
15546,2592,49,3,60.48,0.0692
15547,3981,165,2,1524.14,0.2295
15548,36,71,5,955.59,0.1429
15549,1306,28,1,1166.47,0.1486
15550,7373,32,4,2028.75,0.2371
15551,7830,169,1,1685.53,0.1289
15552,2699,164,3,2326.7,0.1499
15553,2841,86,3,626.75,0.2324
15554,6991,137,5,1002.65,0.069
15555,8365,17,1,567.15,0.2768
15556,9892,10,1,463.51,0.1853
15557,3490,91,3,1672.79,0.1973
15558,6432,17,1,1648.16,0.2876
15559,3174,96,2,1237.3,0.021
15560,665,56,2,379.09,0.0698
15561,2499,139,1,1424.53,0.1906
15562,121,45,2,1280.32,0.0383
15563,1081,89,3,1428.23,0.1196
15564,2287,127,4,1130.21,0.1822
15565,1437,17,1,218.45,0.0448
15566,8213,192,5,1036.16,0.1107
15567,9045,122,1,798.68,0.1606
15568,3605,55,3,684.94,0.223
15569,7111,5,5,1661.74,0.0139
15570,7466,107,5,1681.55,0.0517
15571,6155,120,4,2434.5,0.1073
15572,3642,77,1,1592.12,0.0188
15573,6498,70,1,754.68,0.1528
15574,3824,42,5,1341.36,0.2508
15575,1945,67,2,1591.95,0.175
15576,1218,92,1,1034.91,0.278
15577,7020,131,1,1600.51,0.1611
15578,1010,97,2,2049.32,0.1609
15579,6446,66,4,1582.54,0.2466
15580,5142,188,1,438.47,0.2882
15581,8016,29,3,819.41,0.2687
15582,2695,135,2,2408.64,0.0494
15583,6130,108,1,914.08,0.2985
15584,8209,132,2,2077.99,0.1062
15585,3843,178,2,363.66,0.1001
15586,2444,21,4,2462.96,0.2157
15587,3148,137,4,540.36,0.146
15588,8395,188,5,2404.01,0.0266
15589,8425,12,1,138.49,0.2503
15590,8979,56,4,1448.0,0.2594
15591,1773,5,1,459.0,0.2535
15592,96,191,5,1618.9,0.1644
15593,8466,27,4,2249.62,0.0886
15594,7940,103,4,756.03,0.2565
15595,3990,177,5,1015.12,0.2694
15596,9592,20,3,130.68,0.2755
15597,7878,128,3,1445.58,0.2027
15598,1944,29,5,1514.3,0.1606
15599,2093,36,3,1550.71,0.0009
15600,5499,97,3,2285.92,0.0373
15601,1885,136,3,245.03,0.1459
15602,5002,158,3,1185.89,0.2172
15603,4526,189,2,751.81,0.0149
15604,8868,98,2,619.99,0.162
15605,1634,95,4,850.28,0.1372
15606,9523,129,1,2347.49,0.0431
15607,1267,163,2,641.02,0.1252
15608,137,174,1,225.54,0.1068
15609,5178,18,5,1036.59,0.2453
15610,9124,55,5,678.12,0.0588
15611,1942,110,5,737.39,0.2954
15612,6925,81,1,1140.43,0.2707
15613,8361,106,5,2041.07,0.2195
15614,8654,31,4,2090.52,0.24
15615,4506,64,1,1216.24,0.0291
15616,8056,20,4,2097.52,0.2307
15617,7552,120,4,427.11,0.0603
15618,8748,29,3,677.61,0.2653
15619,6617,171,4,412.42,0.1196
15620,8790,183,2,2303.95,0.2061
15621,6733,73,4,1895.41,0.2318
15622,1266,158,5,1923.7,0.1532
15623,4005,33,3,1721.2,0.1266
15624,9018,146,1,47.9,0.1259
15625,9891,177,4,540.53,0.2608
15626,1532,181,3,2183.82,0.2929
15627,3761,51,4,1211.71,0.2113
15628,5819,10,4,1860.71,0.1394
15629,244,65,5,554.88,0.0706
15630,2269,28,2,177.81,0.152
15631,7303,97,3,2071.59,0.0401
15632,35,123,3,595.15,0.2658
15633,9383,146,4,562.35,0.2499
15634,7430,107,3,1008.85,0.233
15635,5454,61,1,1372.34,0.0363
15636,5230,137,1,1573.73,0.1567
15637,9174,188,4,2313.64,0.1355
15638,1419,87,3,1895.11,0.0688
15639,9,154,4,1323.79,0.1987
15640,5002,43,1,373.12,0.2728
15641,3254,33,3,354.02,0.172
15642,3115,20,2,339.73,0.275
15643,3704,16,4,2466.89,0.2533
15644,113,83,1,2032.89,0.1249
15645,9134,160,1,229.29,0.0153
15646,1343,118,2,770.57,0.1363
15647,1457,11,4,813.5,0.1373
15648,766,108,5,798.82,0.1134
15649,4327,104,5,27.53,0.0667
15650,7135,62,1,1088.9,0.1477
15651,7103,111,5,2144.76,0.2275
15652,680,154,1,284.67,0.1535
15653,7100,119,5,173.22,0.1005
15654,6023,1,1,1625.73,0.0393
15655,7934,12,3,1935.6,0.2018
15656,5037,57,2,619.81,0.2598
15657,2095,73,1,2269.32,0.1516
15658,7310,50,5,1709.86,0.0397
15659,9301,72,4,1199.98,0.0688
15660,2479,95,5,2001.57,0.2129
15661,2141,147,2,819.89,0.0408
15662,3502,96,5,685.4,0.1528
15663,8351,119,5,665.79,0.0092
15664,5684,133,4,471.85,0.0894
15665,9087,31,1,2197.42,0.0535
15666,9988,22,3,989.03,0.1303
15667,4214,121,4,2187.11,0.1972
15668,7726,76,2,2210.47,0.1124
15669,4253,83,4,341.25,0.2006
15670,3505,101,1,114.92,0.1426
15671,7361,66,2,2421.71,0.2293
15672,257,4,3,539.61,0.0409
15673,1860,158,3,964.66,0.192
15674,2047,151,5,338.42,0.2624
15675,2747,186,5,2367.9,0.2717
15676,7400,21,2,241.76,0.2708
15677,2814,182,3,2020.99,0.2746
15678,8613,187,1,2154.43,0.266
15679,4474,69,2,2310.3,0.233
15680,3764,7,5,1159.38,0.0593
15681,7926,76,5,1412.28,0.1506
15682,2690,105,5,1278.11,0.0816
15683,1045,46,4,1353.3,0.1028
15684,4893,191,3,616.0,0.2673
15685,9292,39,4,1449.12,0.2862
15686,8169,195,2,661.82,0.0327
15687,7840,67,4,1467.2,0.144
15688,5801,100,3,2062.37,0.0982
15689,8982,103,2,22.31,0.0973
15690,8676,169,3,2160.01,0.1735
15691,6969,32,3,1122.09,0.1416
15692,1205,164,1,1531.6,0.2993
15693,8144,131,1,653.19,0.2118
15694,4849,198,1,2496.84,0.2929
15695,7697,96,5,1543.42,0.0341
15696,8755,70,4,2432.69,0.1718
15697,7047,184,1,1934.91,0.2919
15698,4029,107,2,2191.89,0.0993
15699,3044,68,5,657.42,0.1564
15700,1852,68,1,1615.9,0.2227
15701,9772,141,4,894.7,0.2328
15702,1357,177,5,2046.69,0.2584
15703,7913,195,5,2440.54,0.2233
15704,4027,99,2,545.57,0.2938
15705,9032,47,3,1844.84,0.2227
15706,1044,80,2,1866.34,0.0175
15707,5036,24,4,884.97,0.218
15708,688,40,4,370.76,0.1106
15709,5450,152,4,807.87,0.1509
15710,9103,57,5,431.69,0.1307
15711,8396,110,4,2210.54,0.1717
15712,9656,152,2,2070.67,0.267
15713,5304,69,5,1916.23,0.0529
15714,3118,63,2,1899.67,0.2363
15715,4537,147,1,1008.37,0.2878
15716,2602,62,1,2268.85,0.2042
15717,2056,199,1,2028.59,0.2217
15718,14,30,2,2266.41,0.1152
15719,794,89,3,1255.57,0.1529
15720,2150,193,2,720.04,0.2211
15721,5149,130,1,1626.72,0.1611
15722,6847,200,3,1710.35,0.0093
15723,1805,68,5,1770.23,0.1882
15724,5078,134,4,977.89,0.2863
15725,2029,108,3,1296.34,0.2128
15726,4539,192,1,292.29,0.2677
15727,760,97,3,1506.34,0.0634
15728,3861,10,4,1169.03,0.1541
15729,7519,152,5,487.52,0.1301
15730,1642,131,2,1239.52,0.192
15731,7192,47,3,880.17,0.0432
15732,1813,88,1,1641.56,0.1315
15733,1817,47,4,2021.45,0.2086
15734,1826,96,3,1032.55,0.158
15735,3186,184,3,2086.81,0.0373
15736,562,53,3,447.18,0.1614
15737,238,80,1,1594.84,0.2206
15738,5979,50,3,1081.89,0.1993
15739,9053,16,3,949.98,0.2361
15740,5834,4,5,582.07,0.1041
15741,7468,139,1,617.02,0.2343
15742,2208,24,3,1153.78,0.1797
15743,5558,159,4,2098.49,0.2217
15744,5004,50,2,1385.36,0.1368
15745,2650,88,2,1437.14,0.0582
15746,5315,120,5,1785.53,0.2972
15747,4714,88,1,738.43,0.2432
15748,5579,118,4,960.25,0.2287
15749,8263,88,1,2122.59,0.2758
15750,7066,100,2,143.51,0.2924
15751,5616,160,4,1291.01,0.1117
15752,6176,79,2,1345.19,0.026
15753,7846,59,2,1386.81,0.2092
15754,1236,12,1,1907.13,0.259
15755,4943,17,3,1136.5,0.2075
15756,463,106,5,2111.73,0.1666
15757,6391,130,4,857.61,0.1638
15758,3801,167,5,858.73,0.0419
15759,5830,50,4,2410.41,0.0639
15760,6477,198,2,821.22,0.0505
15761,5195,51,4,492.39,0.1223
15762,9306,159,4,1386.18,0.1586
15763,2841,153,1,2381.21,0.1504
15764,52,57,5,1951.42,0.0852
15765,7180,156,5,1098.88,0.058
15766,5769,45,4,1272.0,0.1795
15767,9508,26,3,2494.73,0.0983
15768,3169,196,3,1801.43,0.0281
15769,7080,29,5,266.07,0.179
15770,5208,79,4,1530.32,0.237
15771,5173,183,5,2355.91,0.0169
15772,4961,125,1,494.74,0.1001
15773,3233,97,2,1937.45,0.0582
15774,3357,80,1,1046.04,0.2087
15775,4006,40,2,371.22,0.2645
15776,7984,103,4,2098.28,0.0542
15777,973,5,4,1604.26,0.2783
15778,9019,58,1,46.68,0.0845
15779,318,98,1,2079.64,0.0575
15780,767,189,3,1346.45,0.2926
15781,2479,150,1,1565.92,0.2334
15782,3899,37,5,1414.86,0.1068
15783,2434,74,2,984.96,0.1715
15784,5721,121,3,353.02,0.1635
15785,1018,31,5,1801.45,0.041
15786,6681,14,5,1714.62,0.282
15787,2162,34,1,2150.22,0.1714
15788,6020,53,3,1542.37,0.2205
15789,7112,83,4,125.01,0.2389
15790,3042,101,4,1039.07,0.1704
15791,4354,21,1,274.69,0.1018
15792,6099,37,2,1497.84,0.1622
15793,4956,152,1,520.26,0.2935
15794,9506,96,2,2359.5,0.2409
15795,1705,64,5,401.15,0.2999
15796,262,94,3,2084.93,0.0419
15797,6684,102,4,1527.76,0.0298
15798,1160,17,5,781.48,0.2121
15799,1665,46,1,1981.59,0.1993
15800,9552,159,3,2415.34,0.0954
15801,2003,50,4,373.63,0.1306
15802,7442,178,5,2100.94,0.0546
15803,2270,43,1,2031.9,0.1126
15804,5456,17,2,1904.14,0.2786
15805,9168,78,3,687.46,0.1089
15806,9739,198,2,1930.0,0.062
15807,1764,147,3,211.4,0.0793
15808,415,178,2,276.99,0.151
15809,7571,190,5,777.6,0.1426
15810,8819,155,4,654.14,0.0287
15811,6529,40,1,1197.31,0.0329
15812,4035,37,4,1420.52,0.0717
15813,6088,95,3,762.28,0.2194
15814,653,144,2,1744.0,0.1352
15815,513,77,4,32.2,0.0359
15816,2445,26,1,584.0,0.2044
15817,9002,187,1,892.54,0.0039
15818,2910,193,4,993.69,0.1787
15819,8695,161,2,919.96,0.1038
15820,8232,34,3,45.34,0.0145
15821,222,60,5,2345.64,0.0369
15822,7095,124,2,1912.4,0.2245
15823,9658,179,5,29.34,0.074
15824,8162,98,4,887.05,0.0818
15825,1028,64,4,1114.57,0.1462
15826,6064,149,4,553.58,0.0468
15827,9672,125,3,2291.21,0.2907
15828,7023,135,4,1827.75,0.114
15829,5104,193,2,2160.84,0.1338
15830,1042,65,2,1848.45,0.0218
15831,5462,192,3,897.09,0.1673
15832,1907,146,1,1199.18,0.2394
15833,7091,189,5,165.13,0.1264
15834,3446,128,2,1062.47,0.0498
15835,7982,16,2,2006.6,0.0076
15836,7874,65,4,1873.4,0.1042
15837,6973,189,1,1964.83,0.2583
15838,898,75,4,687.59,0.0303
15839,3491,126,3,260.44,0.2868
15840,3910,192,5,1158.45,0.2622
15841,7620,30,5,1209.12,0.0124
15842,577,126,4,1566.6,0.0246
15843,6191,92,5,249.21,0.1335
15844,5338,90,5,111.11,0.024
15845,1245,138,1,1871.7,0.286
15846,3083,75,2,1607.38,0.0069
15847,190,119,3,561.5,0.2826
15848,7044,109,1,2100.73,0.1941
15849,6050,70,1,878.7,0.1637
15850,6751,29,4,1207.33,0.1962
15851,6474,22,4,328.41,0.0383
15852,7349,142,4,2432.09,0.225
15853,4631,134,3,1817.39,0.0786
15854,1073,44,4,611.68,0.2331
15855,8925,63,2,2374.11,0.2479
15856,3695,178,3,964.27,0.1304
15857,4241,119,5,1071.99,0.1367
15858,5419,125,3,424.95,0.0646
15859,1633,61,5,1075.18,0.1753
15860,1339,20,1,2433.62,0.025
15861,726,194,5,1091.36,0.0876
15862,2586,108,3,1754.87,0.0501
15863,9950,89,2,2446.62,0.2661
15864,4440,143,2,1562.85,0.2104
15865,5050,166,5,722.35,0.2256
15866,7197,133,3,869.1,0.2373
15867,5235,15,5,602.99,0.0407
15868,1290,11,5,2367.92,0.262
15869,482,179,1,2234.37,0.1951
15870,5230,33,3,1595.79,0.0598
15871,8597,101,5,211.46,0.2806
15872,3702,125,4,1982.2,0.1315
15873,5755,164,4,2046.53,0.1078
15874,4007,169,4,1879.84,0.0853
15875,8909,102,5,441.78,0.1924
15876,1858,75,3,716.47,0.1352
15877,2811,163,1,2034.16,0.0519
15878,5254,57,4,1117.36,0.2309
15879,6657,64,5,616.77,0.0475
15880,8476,75,5,1610.57,0.1177
15881,8075,161,3,1490.01,0.1701
15882,6055,33,5,1305.72,0.014
15883,124,91,3,869.74,0.2105
15884,7365,146,1,1940.16,0.022
15885,3474,139,1,1429.19,0.0098
15886,9748,62,5,2165.83,0.1311
15887,9548,47,2,2077.0,0.1406
15888,5979,94,1,2357.99,0.097
15889,2362,61,3,1855.56,0.1211
15890,8802,80,5,358.8,0.0249
15891,126,184,2,923.09,0.1864
15892,8924,24,1,1885.48,0.2242
15893,7529,193,3,350.19,0.063
15894,2331,75,5,1696.79,0.0538
15895,1622,6,3,831.21,0.0108
15896,8524,76,5,601.28,0.141
15897,7102,26,2,1369.23,0.2073
15898,8961,83,3,238.65,0.2152
15899,6789,193,3,1739.34,0.0099
15900,7088,182,1,1026.85,0.2907
15901,9861,190,3,1499.77,0.2953
15902,5191,84,1,231.72,0.2481
15903,2330,12,3,1104.67,0.2062
15904,6449,152,3,1965.0,0.1104
15905,1862,39,1,1778.69,0.1171
15906,1853,74,1,1352.68,0.2723
15907,259,150,1,492.73,0.0827
15908,7335,176,2,1480.42,0.2626
15909,3662,4,5,1696.83,0.0451
15910,6833,29,4,1405.27,0.0977
15911,532,134,5,1892.72,0.127
15912,1466,47,5,948.66,0.1857
15913,428,55,5,996.25,0.2233
15914,137,103,2,2355.45,0.0414
15915,6847,183,5,2276.37,0.12
15916,7430,177,2,465.49,0.1115
15917,3686,153,4,624.98,0.0904
15918,9004,173,4,1425.17,0.1354
15919,6149,136,1,1401.65,0.2192
15920,7309,11,5,210.27,0.1673
15921,1400,129,5,2286.3,0.1514
15922,3727,198,1,1938.26,0.1554
15923,3821,102,2,1995.18,0.2135
15924,2560,156,5,1733.73,0.1666
15925,4280,137,5,428.89,0.2128
15926,1225,98,4,919.66,0.1508
15927,8538,49,2,825.97,0.2077
15928,1054,194,2,2471.06,0.2545
15929,8662,150,4,296.27,0.0236
15930,2969,167,2,1393.9,0.2258
15931,6468,151,1,1933.25,0.2442
15932,6428,61,5,1026.35,0.2242
15933,9206,116,3,1324.31,0.0692
15934,4169,67,1,427.34,0.0351
15935,5247,171,4,531.71,0.2749
15936,9089,173,4,1742.89,0.1024
15937,2270,80,4,1814.2,0.0549
15938,8523,41,3,1402.06,0.2029
15939,6441,94,1,2264.84,0.2604
15940,581,147,3,940.41,0.2957
15941,1495,44,5,1818.68,0.1629
15942,8147,26,4,1817.03,0.2637
15943,904,144,3,1165.65,0.1452
15944,6715,150,5,2073.69,0.1624
15945,1905,134,5,1321.24,0.1702
15946,2852,37,5,1570.74,0.2622
15947,8887,197,4,124.02,0.0722
15948,5965,152,2,1730.38,0.2241
15949,9694,168,5,1632.94,0.1015
15950,8361,120,2,2268.44,0.0293
15951,571,138,5,364.96,0.2929
15952,9534,159,3,487.47,0.2777
15953,4166,179,5,1210.45,0.1521
15954,7668,182,4,877.67,0.0462
15955,4965,53,4,362.75,0.2591
15956,8145,148,2,395.38,0.1207
15957,2660,125,2,1791.95,0.1539
15958,9192,159,1,1875.26,0.2968
