order_id,customer_id,seller_id,order_date,status,payment_method,total_amount
6151,668,37,2025-07-15 23:07:00,completed,credit_card,2891.79
6152,8,35,2025-01-02 16:19:00,completed,credit_card,1760.95
6153,714,24,2025-03-26 14:31:00,completed,boleto,959.08
6154,217,49,2025-10-31 06:20:00,completed,debit_card,2180.06
6155,431,1,2025-05-16 09:01:00,completed,debit_card,3350.58
6156,292,46,2025-05-03 10:02:00,completed,pix,2112.03
6157,893,6,2025-08-25 13:21:00,completed,debit_card,2211.08
6158,50,49,2025-04-06 12:39:00,pending,credit_card,3272.93
6159,107,4,2025-06-16 00:00:00,completed,debit_card,1813.16
6160,9,38,2025-08-28 17:02:00,cancelled,pix,3487.32
6161,745,1,2025-12-18 22:45:00,completed,boleto,575.62
6162,700,41,2025-07-04 03:21:00,returned,boleto,1888.9
6163,456,31,2025-08-30 22:45:00,completed,credit_card,760.89
6164,323,36,2025-05-13 18:36:00,returned,credit_card,1597.58
6165,309,9,2025-11-05 10:45:00,completed,debit_card,613.6
6166,850,41,2025-06-13 05:47:00,pending,debit_card,794.4
6167,622,45,2025-10-03 06:52:00,pending,pix,753.58
6168,995,23,2025-08-23 04:32:00,completed,credit_card,1133.71
6169,145,31,2025-05-06 13:06:00,completed,pix,488.43
6170,740,29,2025-07-24 05:05:00,pending,boleto,2836.51
6171,821,49,2025-02-15 09:10:00,completed,debit_card,787.95
6172,412,21,2025-05-06 23:37:00,completed,credit_card,1469.66
6173,114,3,2025-06-17 03:18:00,completed,debit_card,75.88
6174,575,26,2025-08-27 09:15:00,completed,credit_card,384.99
6175,399,6,2025-01-16 07:43:00,pending,boleto,3139.03
6176,275,20,2025-11-19 21:12:00,completed,pix,2933.32
6177,124,47,2025-08-25 20:50:00,completed,credit_card,2946.41
6178,86,46,2025-05-03 22:43:00,completed,debit_card,1451.51
6179,582,13,2025-04-04 12:30:00,completed,credit_card,512.53
6180,47,41,2025-01-08 08:04:00,returned,pix,395.47
6181,711,23,2025-12-25 23:39:00,completed,boleto,2127.5
6182,876,15,2025-08-05 13:49:00,completed,debit_card,2902.11
6183,944,46,2025-03-15 13:40:00,completed,boleto,3152.4
6184,201,31,2025-07-09 04:09:00,cancelled,boleto,1024.79
6185,276,4,2025-04-08 18:17:00,completed,pix,1137.17
6186,549,11,2025-05-10 09:51:00,completed,credit_card,371.05
6187,715,2,2025-03-05 06:00:00,completed,credit_card,2714.95
6188,130,16,2025-11-25 12:10:00,completed,credit_card,979.4
6189,448,31,2025-11-13 19:15:00,completed,credit_card,1693.63
6190,982,48,2025-08-09 19:32:00,completed,debit_card,3252.56
6191,804,39,2025-12-08 06:22:00,pending,boleto,2637.71
6192,389,43,2025-09-21 05:08:00,returned,credit_card,203.53
6193,576,44,2025-11-30 04:26:00,pending,boleto,48.38
6194,263,4,2025-07-07 22:28:00,completed,debit_card,2760.18
6195,966,48,2025-08-14 13:12:00,completed,debit_card,1942.7
6196,632,28,2025-08-12 16:09:00,completed,debit_card,2526.76
6197,278,16,2025-03-01 22:52:00,pending,boleto,565.72
6198,714,39,2025-11-30 17:39:00,completed,credit_card,3054.73
6199,46,25,2025-06-27 11:00:00,cancelled,boleto,2711.17
6200,168,13,2025-06-26 18:27:00,completed,credit_card,3120.12
6201,445,5,2025-08-04 08:32:00,pending,pix,1207.01
6202,622,30,2025-07-08 08:51:00,completed,credit_card,979.45
6203,46,1,2025-12-24 11:16:00,completed,credit_card,548.03
6204,724,5,2025-07-04 17:33:00,completed,credit_card,3256.71
6205,540,14,2025-11-13 14:31:00,returned,debit_card,635.37
6206,87,11,2025-11-12 00:38:00,cancelled,pix,435.22
6207,803,34,2025-07-19 20:35:00,completed,credit_card,690.52
6208,385,29,2025-08-10 14:38:00,completed,pix,2704.41
6209,669,18,2025-12-10 09:49:00,cancelled,boleto,3115.56
6210,265,15,2025-01-17 06:46:00,completed,boleto,2841.98
6211,777,46,2025-04-28 11:40:00,completed,debit_card,1980.07
6212,22,25,2025-04-11 08:46:00,completed,boleto,3478.72
6213,768,30,2025-05-23 11:22:00,completed,pix,259.61
6214,703,45,2025-02-17 04:45:00,completed,pix,3037.83
6215,450,2,2025-11-20 17:56:00,pending,pix,1508.44
6216,976,40,2025-07-09 08:14:00,completed,pix,1603.83
6217,232,27,2025-10-31 15:41:00,completed,pix,464.03
6218,186,49,2025-11-20 12:59:00,completed,debit_card,136.35
6219,326,15,2025-03-15 13:35:00,completed,credit_card,1121.87
6220,183,32,2025-12-15 05:23:00,completed,boleto,628.49
6221,397,20,2025-06-26 08:58:00,completed,pix,1702.02
6222,481,14,2025-09-19 18:04:00,completed,boleto,532.71
6223,403,27,2025-09-27 05:28:00,completed,debit_card,499.99
6224,463,3,2025-12-25 14:44:00,completed,debit_card,3071.89
6225,417,49,2025-08-23 15:04:00,completed,credit_card,3226.11
6226,202,3,2025-01-16 07:52:00,completed,debit_card,3375.47
6227,65,13,2025-02-26 06:15:00,completed,credit_card,2388.15
6228,956,25,2025-06-06 07:15:00,completed,pix,2703.14
6229,908,18,2025-02-20 12:26:00,completed,debit_card,2928.53
6230,555,1,2025-05-03 18:14:00,completed,boleto,2313.05
6231,733,39,2025-09-11 01:24:00,completed,debit_card,1169.25
6232,17,5,2025-10-05 06:33:00,completed,debit_card,564.23
6233,836,2,2025-03-31 01:39:00,pending,pix,845.71
6234,797,30,2025-01-22 11:16:00,completed,credit_card,2944.64
6235,183,17,2025-01-17 03:39:00,cancelled,credit_card,2442.42
6236,391,29,2025-11-07 06:39:00,pending,debit_card,1606.17
6237,44,42,2025-07-25 20:37:00,pending,boleto,122.33
6238,973,4,2025-01-05 21:23:00,completed,debit_card,946.39
6239,901,9,2025-03-16 07:29:00,cancelled,boleto,2556.56
6240,700,21,2025-05-26 05:37:00,completed,pix,1803.11
6241,902,43,2025-04-23 11:00:00,completed,pix,1535.65
6242,482,12,2025-12-27 17:46:00,completed,credit_card,1111.6
6243,263,12,2025-03-12 00:04:00,returned,boleto,2132.12
6244,174,50,2025-02-17 22:00:00,completed,debit_card,3383.02
6245,441,4,2025-02-28 10:59:00,cancelled,debit_card,3155.91
6246,566,28,2025-11-26 15:46:00,completed,debit_card,126.13
6247,220,9,2025-01-17 14:00:00,cancelled,debit_card,1693.72
6248,558,40,2025-10-01 05:51:00,cancelled,pix,1166.55
6249,394,32,2025-10-02 02:38:00,returned,boleto,1796.9
6250,772,13,2025-11-22 17:34:00,completed,pix,2129.62
6251,195,34,2025-04-30 17:58:00,cancelled,boleto,716.1
6252,409,19,2025-10-20 02:41:00,returned,credit_card,2739.86
6253,471,14,2025-11-06 09:44:00,completed,boleto,1673.24
6254,347,5,2025-08-20 19:58:00,completed,debit_card,3472.18
6255,462,27,2025-10-05 02:22:00,completed,pix,107.44
6256,61,28,2025-11-29 23:30:00,completed,debit_card,680.22
6257,166,26,2025-02-09 09:31:00,pending,boleto,2419.91
6258,672,10,2025-02-22 02:10:00,completed,boleto,2439.23
6259,151,24,2025-06-22 23:31:00,completed,credit_card,2046.02
6260,111,17,2025-07-24 16:23:00,completed,boleto,3402.42
6261,488,16,2025-02-19 12:46:00,completed,boleto,1465.3
6262,549,17,2025-08-23 14:50:00,completed,debit_card,1471.29
6263,3,1,2025-12-15 06:18:00,cancelled,boleto,3188.46
6264,483,21,2025-03-21 20:58:00,completed,boleto,1893.78
6265,13,47,2025-11-05 17:40:00,pending,pix,1250.97
6266,162,49,2025-12-06 13:28:00,pending,pix,2521.9
6267,344,43,2025-11-15 03:28:00,completed,credit_card,2176.45
6268,449,22,2025-02-07 22:45:00,completed,credit_card,1086.31
6269,332,5,2025-11-24 09:06:00,completed,debit_card,1056.79
6270,264,36,2025-02-26 15:48:00,completed,debit_card,1396.73
6271,83,21,2025-05-05 17:34:00,completed,pix,269.24
6272,777,9,2025-03-20 22:53:00,completed,pix,3300.31
6273,924,27,2025-01-08 08:07:00,returned,pix,656.91
6274,334,48,2025-07-02 06:23:00,completed,credit_card,694.51
6275,380,12,2025-03-04 12:05:00,completed,credit_card,2271.69
6276,219,18,2025-11-29 20:56:00,returned,boleto,2540.38
6277,658,35,2025-01-04 07:51:00,cancelled,credit_card,2584.19
6278,810,15,2025-12-07 14:48:00,cancelled,boleto,1325.26
6279,809,50,2025-04-02 06:01:00,cancelled,debit_card,3059.18
6280,454,44,2025-05-23 16:19:00,completed,credit_card,1913.12
6281,673,30,2025-02-12 09:12:00,cancelled,debit_card,1546.28
6282,741,45,2025-11-05 10:41:00,returned,boleto,2840.14
6283,746,33,2025-05-14 01:54:00,completed,debit_card,867.59
6284,89,36,2025-08-14 20:59:00,completed,debit_card,3013.45
6285,333,40,2025-06-02 04:42:00,completed,credit_card,1895.13
6286,310,30,2025-01-20 05:16:00,completed,boleto,3152.2
6287,727,26,2025-11-12 22:06:00,completed,boleto,721.61
6288,420,21,2025-04-27 15:55:00,completed,pix,3277.5
6289,609,37,2025-07-22 17:46:00,completed,credit_card,2413.81
6290,725,43,2025-09-02 18:35:00,completed,credit_card,2171.78
6291,354,31,2025-11-13 18:00:00,completed,boleto,1488.79
6292,824,17,2025-03-28 15:46:00,pending,credit_card,3347.98
6293,100,17,2025-01-07 11:04:00,completed,debit_card,1564.84
6294,145,34,2025-04-01 04:11:00,completed,pix,1754.93
6295,10,24,2025-09-23 21:13:00,completed,boleto,2739.61
6296,983,33,2025-02-11 09:42:00,completed,credit_card,1011.25
6297,44,4,2025-08-08 16:39:00,completed,credit_card,1034.4
6298,763,9,2025-10-09 18:17:00,completed,debit_card,2718.04
6299,386,2,2025-06-22 23:49:00,pending,credit_card,467.46
6300,739,35,2025-07-18 17:32:00,completed,credit_card,2883.92
6301,910,38,2025-07-21 00:05:00,completed,debit_card,2195.61
6302,761,45,2025-07-28 10:39:00,completed,credit_card,1896.01
6303,495,15,2025-05-02 16:31:00,completed,pix,817.3
6304,493,43,2025-08-01 09:38:00,cancelled,debit_card,2756.56
6305,169,42,2025-02-26 01:22:00,completed,boleto,2821.24
6306,642,3,2025-07-19 13:34:00,pending,pix,1700.64
6307,531,31,2025-02-04 05:02:00,completed,credit_card,1374.31
6308,336,41,2025-01-29 23:22:00,completed,debit_card,876.64
6309,747,42,2025-06-17 04:20:00,cancelled,debit_card,2644.73
6310,857,23,2025-03-12 00:08:00,pending,credit_card,2245.29
6311,513,12,2025-06-27 08:56:00,cancelled,boleto,739.08
6312,130,8,2025-07-02 00:48:00,completed,pix,2784.75
6313,539,21,2025-10-04 16:55:00,cancelled,credit_card,3090.07
6314,514,21,2025-08-06 09:10:00,completed,boleto,226.18
6315,250,32,2025-10-19 22:51:00,cancelled,debit_card,2708.02
6316,734,17,2025-03-14 16:57:00,completed,debit_card,2987.75
6317,947,37,2025-12-05 22:35:00,completed,debit_card,3470.45
6318,138,24,2025-06-10 19:32:00,cancelled,credit_card,846.85
6319,275,8,2025-04-14 14:17:00,completed,boleto,1311.09
6320,464,18,2025-04-22 16:11:00,completed,credit_card,3382.35
6321,141,11,2025-12-19 01:17:00,cancelled,credit_card,347.17
6322,944,10,2025-04-24 05:21:00,completed,pix,1842.5
6323,256,26,2025-10-02 07:52:00,completed,pix,1783.47
6324,882,47,2025-06-28 19:11:00,completed,pix,2130.79
6325,824,6,2025-03-05 21:39:00,completed,boleto,1171.16
6326,456,17,2025-03-17 16:57:00,completed,debit_card,3242.19
6327,952,23,2025-06-01 13:00:00,completed,pix,959.81
6328,434,42,2025-03-15 00:33:00,completed,debit_card,2280.94
6329,607,37,2025-09-06 20:29:00,completed,boleto,1745.83
6330,173,28,2025-01-09 21:29:00,completed,pix,948.02
6331,473,16,2025-07-28 17:32:00,pending,pix,677.21
6332,955,12,2025-03-19 04:06:00,completed,debit_card,3348.84
6333,423,21,2025-09-02 18:25:00,pending,credit_card,1973.29
6334,917,24,2025-09-29 06:59:00,completed,boleto,2122.58
6335,439,28,2025-01-13 07:18:00,completed,boleto,2744.48
6336,57,37,2025-07-13 15:29:00,completed,pix,302.67
6337,498,21,2025-08-31 21:22:00,cancelled,boleto,2503.9
6338,614,33,2025-02-13 11:18:00,completed,debit_card,594.69
6339,169,2,2025-07-10 13:03:00,cancelled,credit_card,2596.87
6340,989,37,2025-04-12 10:35:00,completed,credit_card,511.82
6341,582,19,2025-04-17 07:00:00,pending,boleto,2917.08
6342,850,28,2025-11-08 21:10:00,completed,credit_card,2389.94
6343,561,15,2025-12-24 21:00:00,cancelled,debit_card,1362.9
6344,428,1,2025-06-03 19:56:00,completed,pix,1268.74
6345,419,43,2025-09-04 16:47:00,completed,pix,538.34
6346,347,28,2025-02-16 03:26:00,completed,boleto,3166.11
6347,517,50,2025-01-24 09:57:00,completed,boleto,432.48
6348,455,35,2025-06-01 16:17:00,completed,boleto,1662.83
6349,714,32,2025-04-20 12:43:00,completed,pix,843.08
6350,202,28,2025-09-21 10:26:00,completed,boleto,3487.22
6351,179,9,2025-09-25 00:53:00,returned,credit_card,2058.74
6352,57,24,2025-03-18 01:25:00,completed,pix,540.55
6353,698,4,2025-11-14 01:26:00,cancelled,debit_card,2343.12
6354,604,45,2025-05-28 23:32:00,returned,boleto,3470.8
6355,804,41,2025-01-04 05:26:00,returned,pix,2125.55
6356,906,3,2025-07-29 14:57:00,cancelled,boleto,1611.68
6357,946,48,2025-08-18 05:20:00,cancelled,pix,1040.58
6358,995,22,2025-05-02 19:23:00,completed,pix,340.59
6359,501,40,2025-07-17 10:49:00,completed,pix,814.3
6360,739,39,2025-08-29 13:27:00,completed,debit_card,1946.6
6361,933,49,2025-11-16 06:50:00,completed,pix,2643.17
6362,112,25,2025-07-12 22:45:00,completed,credit_card,3075.2
6363,148,48,2025-05-19 23:44:00,completed,boleto,2782.12
6364,781,22,2025-12-10 23:39:00,completed,boleto,456.62
6365,715,50,2025-03-10 22:40:00,cancelled,boleto,2711.64
6366,378,48,2025-01-27 20:25:00,completed,pix,2043.98
6367,877,47,2025-07-13 03:01:00,completed,boleto,1652.49
6368,915,34,2025-03-21 01:08:00,completed,credit_card,2013.22
6369,348,20,2025-03-05 01:35:00,completed,credit_card,48.1
6370,358,36,2025-05-16 08:14:00,returned,credit_card,255.7
6371,56,37,2025-04-25 09:14:00,completed,debit_card,1849.96
6372,813,39,2025-01-23 11:16:00,completed,credit_card,624.19
6373,316,27,2025-07-04 16:33:00,completed,credit_card,1918.48
6374,964,47,2025-07-08 14:49:00,completed,boleto,1252.66
6375,185,49,2025-08-22 07:48:00,completed,pix,3177.79
6376,54,32,2025-05-17 08:02:00,completed,boleto,3324.9
6377,37,42,2025-02-01 23:03:00,completed,debit_card,3429.65
6378,723,29,2025-05-04 09:36:00,completed,debit_card,3148.3
6379,805,41,2025-10-24 04:12:00,cancelled,debit_card,3450.9
6380,270,48,2025-05-26 21:24:00,completed,credit_card,2477.39
6381,863,32,2025-04-04 09:51:00,completed,credit_card,3362.69
6382,732,24,2025-11-29 16:24:00,completed,credit_card,2253.44
6383,508,3,2025-02-24 15:12:00,completed,pix,2836.07
6384,228,27,2025-11-25 09:59:00,cancelled,boleto,479.05
6385,428,9,2025-01-13 00:20:00,completed,credit_card,2395.45
6386,870,40,2025-08-12 21:53:00,returned,debit_card,3260.24
6387,723,23,2025-10-12 23:58:00,completed,pix,1899.37
6388,810,7,2025-11-19 00:43:00,cancelled,pix,670.13
6389,1,17,2025-11-05 10:08:00,completed,debit_card,1853.57
6390,23,37,2025-01-14 15:39:00,completed,credit_card,2480.15
6391,503,7,2025-06-20 07:39:00,completed,pix,2698.86
6392,448,30,2025-10-24 09:22:00,completed,debit_card,1842.48
6393,796,13,2025-01-08 04:40:00,completed,credit_card,776.44
6394,496,18,2025-12-16 14:47:00,completed,pix,3244.88
6395,900,31,2025-02-03 21:11:00,pending,pix,2712.19
6396,425,22,2025-10-03 04:41:00,completed,boleto,962.0
6397,700,14,2025-12-20 08:10:00,completed,boleto,2845.11
6398,18,18,2025-07-10 14:04:00,cancelled,pix,1230.56
6399,959,35,2025-01-19 21:29:00,completed,pix,1107.26
6400,445,17,2025-12-15 06:23:00,cancelled,pix,3023.51
6401,561,19,2025-07-16 13:51:00,completed,boleto,3058.86
6402,559,31,2025-12-16 17:43:00,completed,credit_card,1406.72
6403,627,39,2025-09-26 02:20:00,completed,boleto,51.05
6404,39,36,2025-06-22 11:02:00,cancelled,debit_card,669.25
6405,729,15,2025-10-18 11:58:00,cancelled,pix,3184.35
6406,210,29,2025-02-10 03:23:00,returned,debit_card,3147.65
6407,774,40,2025-10-28 15:59:00,completed,debit_card,1597.64
6408,211,16,2025-04-03 19:04:00,pending,debit_card,1078.33
6409,565,33,2025-08-26 11:14:00,completed,boleto,1073.56
6410,972,25,2025-02-01 12:20:00,completed,boleto,3142.24
6411,281,16,2025-04-22 08:02:00,cancelled,credit_card,1150.07
6412,867,30,2025-12-16 00:50:00,completed,debit_card,1800.3
6413,833,34,2025-09-23 14:25:00,completed,debit_card,2563.92
6414,133,2,2025-12-27 15:39:00,completed,boleto,748.99
6415,449,40,2025-07-09 08:27:00,pending,debit_card,903.36
6416,264,44,2025-08-02 15:54:00,completed,boleto,1266.06
6417,807,43,2025-03-19 19:15:00,completed,pix,2296.7
6418,111,38,2025-05-03 00:37:00,returned,pix,2864.87
6419,555,18,2025-11-13 05:18:00,completed,debit_card,1922.54
6420,850,5,2025-08-26 10:46:00,completed,credit_card,482.59
6421,238,47,2025-08-25 11:26:00,completed,boleto,1572.93
6422,891,40,2025-04-27 18:37:00,pending,pix,464.36
6423,457,6,2025-11-05 17:33:00,completed,pix,327.27
6424,901,12,2025-04-11 09:02:00,completed,debit_card,2071.87
6425,759,12,2025-09-14 15:21:00,completed,boleto,3347.62
6426,516,12,2025-05-26 22:34:00,completed,debit_card,2934.89
6427,876,9,2025-05-29 04:36:00,completed,boleto,2715.16
6428,861,42,2025-05-07 06:44:00,completed,credit_card,2550.15
6429,897,22,2025-12-30 01:17:00,completed,boleto,3142.0
6430,862,49,2025-09-02 01:24:00,returned,pix,2639.87
6431,824,50,2025-07-06 15:34:00,completed,debit_card,2201.53
6432,173,16,2025-09-08 16:53:00,returned,boleto,1289.09
6433,193,4,2025-04-12 08:11:00,completed,pix,371.28
6434,515,50,2025-10-15 18:39:00,completed,debit_card,1624.4
6435,790,3,2025-06-08 16:15:00,completed,debit_card,3238.25
6436,968,16,2025-06-26 22:49:00,cancelled,credit_card,2049.19
6437,568,14,2025-01-11 10:21:00,completed,pix,662.07
6438,786,41,2025-11-08 15:41:00,returned,boleto,2278.6
6439,409,38,2025-11-03 10:19:00,completed,pix,1639.81
6440,688,4,2025-02-14 16:41:00,completed,debit_card,3261.2
6441,628,2,2025-03-10 15:21:00,completed,credit_card,580.07
6442,84,10,2025-06-21 01:00:00,completed,boleto,2497.8
6443,671,11,2025-04-22 15:46:00,completed,credit_card,2391.98
6444,798,39,2025-08-17 12:55:00,completed,credit_card,3442.72
6445,80,26,2025-10-31 08:41:00,completed,pix,1985.89
6446,578,37,2025-06-29 11:46:00,completed,debit_card,3053.08
6447,209,26,2025-11-29 18:38:00,completed,debit_card,106.0
6448,522,4,2025-07-04 16:34:00,completed,boleto,447.66
6449,199,26,2025-06-29 09:08:00,completed,credit_card,1223.87
6450,571,38,2025-03-11 08:15:00,completed,credit_card,2175.26
6451,234,28,2025-03-26 12:21:00,completed,credit_card,1582.8
6452,819,2,2025-12-08 20:41:00,cancelled,pix,725.38
6453,244,2,2025-08-25 05:51:00,completed,debit_card,2070.43
6454,891,16,2025-03-18 22:11:00,returned,credit_card,1992.11
6455,393,23,2025-01-05 06:43:00,completed,credit_card,1845.08
6456,566,23,2025-01-12 03:45:00,completed,debit_card,335.14
6457,446,13,2025-09-24 23:47:00,completed,boleto,3246.05
6458,849,21,2025-08-29 00:00:00,completed,pix,2081.05
6459,393,39,2025-12-12 15:21:00,completed,pix,938.69
6460,9,25,2025-06-22 20:44:00,completed,pix,2412.22
6461,613,37,2025-08-07 13:31:00,completed,debit_card,1126.32
6462,920,49,2025-08-05 13:37:00,completed,pix,1780.38
6463,807,13,2025-05-24 16:55:00,pending,credit_card,1207.14
6464,715,15,2025-02-20 12:03:00,completed,pix,3083.77
6465,904,28,2025-06-07 03:33:00,completed,debit_card,3479.05
6466,153,3,2025-05-13 06:37:00,returned,pix,580.91
6467,110,23,2025-04-26 07:00:00,completed,boleto,102.05
6468,834,4,2025-07-28 09:05:00,completed,boleto,783.24
6469,266,47,2025-11-20 11:07:00,cancelled,debit_card,2073.03
6470,373,50,2025-11-23 13:03:00,completed,debit_card,625.35
6471,152,3,2025-12-21 23:34:00,completed,boleto,2843.97
6472,976,39,2025-10-15 16:47:00,completed,pix,1442.17
6473,595,8,2025-05-05 13:14:00,completed,credit_card,2144.65
6474,955,43,2025-08-11 15:09:00,completed,debit_card,1605.55
6475,415,25,2025-08-28 03:12:00,completed,boleto,3163.58
6476,907,41,2025-11-08 03:12:00,completed,pix,142.27
6477,646,12,2025-09-13 20:27:00,completed,debit_card,2557.97
6478,326,5,2025-03-01 13:39:00,pending,pix,2289.56
6479,672,33,2025-01-03 03:00:00,pending,credit_card,2280.31
6480,551,46,2025-07-11 13:55:00,pending,debit_card,1460.68
6481,176,25,2025-08-25 02:14:00,cancelled,credit_card,74.55
6482,525,25,2025-12-24 08:23:00,completed,credit_card,2418.56
6483,315,35,2025-01-11 02:31:00,cancelled,credit_card,2906.56
6484,67,15,2025-09-04 19:51:00,completed,boleto,316.6
6485,952,42,2025-07-18 21:42:00,completed,credit_card,1556.83
6486,760,26,2025-12-03 09:25:00,completed,credit_card,585.83
6487,553,10,2025-01-11 12:21:00,completed,pix,2146.06
6488,184,24,2025-08-18 04:57:00,pending,boleto,2753.9
6489,35,35,2025-07-21 02:36:00,completed,boleto,2340.14
6490,934,29,2025-10-16 20:21:00,completed,boleto,1126.85
6491,505,38,2025-03-20 20:15:00,completed,boleto,506.27
6492,849,5,2025-04-10 03:30:00,completed,credit_card,2784.05
6493,963,24,2025-06-16 15:07:00,cancelled,pix,1147.23
6494,802,19,2025-07-03 16:29:00,returned,credit_card,97.05
6495,76,46,2025-04-03 09:01:00,completed,credit_card,2008.55
6496,472,49,2025-09-15 06:40:00,completed,boleto,878.44
6497,582,44,2025-01-23 03:52:00,completed,boleto,2947.4
6498,746,9,2025-02-09 13:07:00,cancelled,debit_card,518.53
6499,523,26,2025-12-23 17:16:00,completed,pix,1533.11
6500,880,25,2025-12-07 21:53:00,returned,boleto,900.89
6501,283,35,2025-01-31 19:47:00,completed,boleto,2419.81
6502,816,50,2025-07-13 12:12:00,cancelled,credit_card,1928.89
6503,536,36,2025-08-02 16:56:00,completed,credit_card,2772.64
6504,274,14,2025-01-02 07:59:00,completed,credit_card,1615.97
6505,539,6,2025-04-08 16:49:00,completed,boleto,36.73
6506,54,32,2025-11-22 08:04:00,cancelled,pix,768.88
6507,55,26,2025-01-24 02:58:00,cancelled,boleto,3497.07
6508,888,15,2025-06-14 17:45:00,completed,boleto,1430.6
6509,745,49,2025-06-12 07:25:00,completed,pix,2178.42
6510,277,31,2025-07-12 02:00:00,returned,boleto,3169.16
6511,443,37,2025-03-18 02:39:00,returned,boleto,91.42
6512,883,38,2025-02-28 03:21:00,completed,pix,2315.43
6513,418,37,2025-08-31 17:25:00,completed,boleto,1023.55
6514,632,19,2025-07-08 10:52:00,completed,debit_card,991.78
6515,225,14,2025-11-14 05:11:00,cancelled,debit_card,802.48
6516,570,36,2025-09-30 16:13:00,completed,credit_card,2883.1
6517,255,37,2025-08-20 20:29:00,completed,boleto,1317.86
6518,176,11,2025-04-23 00:18:00,completed,pix,253.57
6519,566,27,2025-05-22 19:42:00,completed,pix,357.04
6520,146,2,2025-08-12 02:03:00,completed,debit_card,537.18
6521,771,22,2025-03-20 03:57:00,completed,credit_card,3148.27
6522,664,2,2025-12-11 17:29:00,completed,boleto,1507.5
6523,385,20,2025-07-02 10:21:00,pending,pix,3207.85
6524,262,44,2025-04-01 21:18:00,returned,pix,2864.83
6525,531,48,2025-11-14 02:10:00,completed,boleto,2935.83
6526,854,17,2025-05-17 21:18:00,completed,credit_card,1018.17
6527,371,4,2025-05-18 07:45:00,completed,debit_card,964.17
6528,683,14,2025-06-24 13:26:00,pending,boleto,1969.04
6529,891,7,2025-09-28 02:18:00,pending,boleto,1474.38
6530,904,15,2025-12-04 22:49:00,completed,boleto,1791.53
6531,197,30,2025-02-21 16:42:00,cancelled,debit_card,205.15
6532,948,16,2025-04-03 20:46:00,completed,pix,3401.13
6533,585,40,2025-03-30 09:49:00,completed,boleto,222.43
6534,815,2,2025-12-23 16:44:00,completed,boleto,642.33
6535,597,19,2025-05-09 06:01:00,cancelled,boleto,2380.14
6536,284,1,2025-10-08 05:52:00,completed,boleto,561.15
6537,302,31,2025-08-03 17:01:00,returned,credit_card,391.91
6538,132,4,2025-04-13 06:38:00,pending,credit_card,554.6
6539,120,27,2025-01-31 06:03:00,completed,credit_card,235.48
6540,728,25,2025-01-13 18:01:00,completed,pix,894.59
6541,136,22,2025-02-21 17:09:00,completed,boleto,963.5
6542,628,43,2025-12-28 12:21:00,pending,boleto,1755.2
6543,573,10,2025-12-21 13:31:00,completed,boleto,1546.75
6544,529,50,2025-06-12 16:55:00,completed,boleto,1668.52
6545,34,33,2025-01-19 14:59:00,cancelled,debit_card,2163.82
6546,532,49,2025-09-24 23:54:00,cancelled,debit_card,823.75
6547,208,48,2025-01-07 02:38:00,completed,debit_card,488.77
6548,970,44,2025-10-23 19:23:00,pending,boleto,3078.5
6549,674,30,2025-06-26 06:00:00,completed,debit_card,2226.12
6550,299,30,2025-10-11 11:44:00,completed,debit_card,231.11
6551,522,16,2025-11-14 13:31:00,completed,pix,3364.46
6552,94,9,2025-10-06 16:56:00,pending,pix,2431.88
6553,414,17,2025-01-13 14:50:00,completed,debit_card,547.93
6554,371,35,2025-01-12 06:59:00,completed,debit_card,3392.59
6555,409,50,2025-07-17 09:23:00,completed,pix,1291.62
6556,383,47,2025-04-08 17:21:00,returned,debit_card,3446.1
6557,441,15,2025-03-31 20:34:00,completed,boleto,379.4
6558,878,48,2025-08-12 04:42:00,completed,debit_card,576.69
6559,447,28,2025-04-30 12:29:00,completed,boleto,2307.82
6560,619,20,2025-07-10 05:49:00,completed,debit_card,97.06
6561,617,33,2025-12-20 14:52:00,completed,credit_card,85.04
6562,71,33,2025-06-26 19:19:00,pending,debit_card,2776.1
6563,943,36,2025-01-30 23:07:00,completed,credit_card,603.88
6564,84,13,2025-02-21 14:00:00,returned,debit_card,3217.39
6565,209,4,2025-05-04 00:05:00,completed,debit_card,1502.12
6566,259,23,2025-09-14 04:41:00,completed,boleto,3060.31
6567,239,8,2025-12-03 12:49:00,completed,pix,1473.82
6568,302,13,2025-09-29 04:23:00,completed,pix,1865.2
6569,232,24,2025-02-22 22:15:00,returned,boleto,1121.47
6570,932,40,2025-09-06 06:29:00,pending,pix,2310.11
6571,282,46,2025-07-09 16:09:00,completed,credit_card,1127.34
6572,394,30,2025-07-10 15:35:00,completed,credit_card,796.63
6573,418,30,2025-07-01 22:08:00,completed,debit_card,302.04
6574,206,25,2025-07-25 21:48:00,completed,credit_card,220.69
6575,264,33,2025-08-28 06:23:00,pending,pix,1084.79
6576,311,9,2025-12-07 10:51:00,pending,credit_card,2582.93
6577,859,26,2025-12-23 23:40:00,completed,debit_card,735.56
6578,906,24,2025-06-05 20:02:00,completed,credit_card,1061.31
6579,697,33,2025-05-10 20:08:00,completed,pix,3170.0
6580,626,39,2025-12-15 12:14:00,cancelled,boleto,2244.27
6581,79,25,2025-08-30 15:22:00,completed,debit_card,3220.63
6582,869,45,2025-08-20 11:04:00,completed,boleto,3191.07
6583,342,15,2025-03-31 00:05:00,completed,credit_card,240.67
